Date(MM/DD/YYYY),Hour,Solar Radiance(w/m^2),Temperature(C),Solar Power(kW)
3/13/2011,11,789.3878,20.1152,202.1669519
3/13/2011,12,783.0472,21.7935,198.9003511
3/13/2011,13,757.3517,22.8268,191.3952709
3/13/2011,14,699.5167,23.938,175.8077834
3/13/2011,15,439.1755,24.5457,110.0432718
3/13/2011,16,274.7831,24.5803,68.83993308
3/13/2011,17,142.8385,24.676,35.76747459
3/13/2011,18,11.7935,24.0788,2.961955215
3/13/2011,19,-2.5067,23.4605,0
3/13/2011,20,-3.2051,22.7173,0
3/13/2011,21,-2.5579,21.6815,0
3/13/2011,22,-2.7469,21.073,0
3/13/2011,23,-3.337,20.294,0
3/14/2011,0,-3.5584,18.7868,0
3/14/2011,1,-3.5729,17.6222,0
3/14/2011,2,-3.4435,16.6502,0
3/14/2011,3,-2.4167,16.046,0
3/14/2011,4,-2.2045,15.266,0
3/14/2011,5,-2.116,15.1532,0
3/14/2011,6,-1.3269,15.9987,0
3/14/2011,7,29.5605,15.3848,7.74541265
3/14/2011,8,110.6898,15.6558,28.96533454
3/14/2011,9,370.2179,17.392,96.07524723
3/14/2011,10,662.3157,19.7598,169.9172584
3/14/2011,11,759.1515,21.2643,193.3328278
3/14/2011,12,830.8185,22.5457,210.2534723
3/14/2011,13,743.1092,23.706,186.9792791
3/14/2011,14,736.8975,24.9472,184.2730102
3/14/2011,15,504.9528,25.3253,126.0328736
3/14/2011,16,359.9526,25.7632,89.64475522
3/14/2011,17,122.4245,25.341,30.55394156
3/14/2011,18,22.9466,24.252,5.758105071
3/14/2011,19,-3.7368,23.009,0
3/14/2011,20,-2.8128,22.1773,0
3/14/2011,21,-2.6544,21.6353,0
3/14/2011,22,-2.3299,21.3067,0
3/14/2011,23,-3.7086,20.2383,0
3/15/2011,0,-3.0267,19.522,0
3/15/2011,1,-2.8191,18.6295,0
3/15/2011,2,-3.3156,17.5505,0
3/15/2011,3,-3.0608,16.569,0
3/15/2011,4,-2.8486,16.155,0
3/15/2011,5,-2.6056,16.7067,0
3/15/2011,6,-1.9323,15.6355,0
3/15/2011,7,77.3716,15.6562,20.24658095
3/15/2011,8,278.8027,17.4033,72.34815059
3/15/2011,9,509.3923,19.6243,130.7710002
3/15/2011,10,701.9484,21.4675,178.5866409
3/15/2011,11,713.7604,22.4037,180.7565202
3/15/2011,12,769.3451,23.827,193.4643273
3/15/2011,13,668.6074,24.8847,167.248213
3/15/2011,14,724.7007,25.7435,180.5016563
3/15/2011,15,615.5883,26.6457,152.6307329
3/15/2011,16,417.026,27.3005,103.0572896
3/15/2011,17,204.1545,27.1315,50.49468085
3/15/2011,18,24.1688,26.5218,5.9962249
3/15/2011,19,-3.737,25.3243,0
3/15/2011,20,-3.7355,24.0557,0
3/15/2011,21,-3.7641,23.2523,0
3/15/2011,22,-3.3737,22.708,0
3/15/2011,23,-3.6412,21.8337,0
3/16/2011,0,-2.9426,21.61,0
3/16/2011,1,-3.1537,21.4885,0
3/16/2011,2,-2.8215,21.309,0
3/16/2011,3,-2.9753,20.8903,0
3/16/2011,4,-2.4134,20.6952,0
3/16/2011,5,-2.5185,20.0058,0
3/16/2011,6,-1.8083,19.0438,0
3/16/2011,7,61.1775,18.9082,15.76022637
3/16/2011,8,125.605,19.213,32.30984517
3/16/2011,9,302.1206,20.5555,77.20861876
3/16/2011,10,452.7336,21.9423,114.9138044
3/16/2011,11,621.6074,23.09,156.8859377
3/16/2011,12,910.688,24.8982,227.787885
3/16/2011,13,898.5654,26.1072,223.3977355
3/16/2011,14,718.4428,26.5082,178.2562557
3/16/2011,15,528.9189,26.64,131.1454413
3/16/2011,16,407.8133,26.9945,100.9365955
3/16/2011,17,241.2231,26.2965,59.91484281
3/16/2011,18,21.4074,24.6852,5.360273812
3/16/2011,19,-2.1141,23.4548,0
3/16/2011,20,-2.2576,22.4748,0
3/16/2011,21,-2.396,21.2927,0
3/16/2011,22,-2.4643,21.0922,0
3/16/2011,23,-2.801,19.7847,0
3/17/2011,0,-2.8137,18.9407,0
3/17/2011,1,-2.8881,18.4413,0
3/17/2011,2,-2.8171,17.5022,0
3/17/2011,3,-2.9296,17.7335,0
3/17/2011,4,-2.1815,17.4992,0
3/17/2011,5,-2.1915,17.062,0
3/17/2011,6,-0.9273,16.9573,0
3/17/2011,7,40.0146,16.7723,10.41518516
3/17/2011,8,127.3725,16.6783,33.16806967
3/17/2011,9,182.3005,16.9027,47.4203023
3/17/2011,10,156.1687,17.171,40.57048094
3/17/2011,11,149.484,17.1612,38.83571897
3/17/2011,12,201.9641,17.285,52.43871629
3/17/2011,13,181.7938,17.6472,47.11931682
3/17/2011,14,228.3971,17.8447,59.14208721
3/17/2011,15,206.0411,18.2242,53.25539161
3/17/2011,16,298.7659,18.4567,77.13511864
3/17/2011,17,171.5643,18.482,44.28889513
3/17/2011,18,48.6901,18.2043,12.58612914
3/17/2011,19,-4.7277,17.2048,0
3/17/2011,20,-4.3012,15.9308,0
3/17/2011,21,-4.3813,14.4415,0
3/17/2011,22,-4.3213,12.9942,0
3/17/2011,23,-4.1428,11.983,0
3/18/2011,0,-3.9678,11.49,0
3/18/2011,1,-3.9591,10.8355,0
3/18/2011,2,-4.0426,10.4465,0
3/18/2011,3,-3.899,8.821,0
3/18/2011,4,-3.5831,8.5302,0
3/18/2011,5,-3.7325,8.6155,0
3/18/2011,6,-1.0425,8.9772,0
3/18/2011,7,91.0301,10.2838,24.43204645
3/18/2011,8,303.0356,11.1255,81.01448429
3/18/2011,9,524.2138,12.3328,139.3538513
3/18/2011,10,696.656,14.4303,183.3683062
3/18/2011,11,806.123,16.7625,209.8312978
3/18/2011,12,875.8802,20.0525,224.3868216
3/18/2011,13,859.1318,21.6028,218.4312532
3/18/2011,14,775.5616,22.1908,196.6137846
3/18/2011,15,636.5284,22.414,161.1896781
3/18/2011,16,419.9766,22.0783,106.527957
3/18/2011,17,175.6109,21.3698,44.69960336
3/18/2011,18,26.8779,20.5568,6.868754857
3/18/2011,19,-3.0532,20.0397,0
3/18/2011,20,-3.013,19.8955,0
3/18/2011,21,-3.1291,19.4553,0
3/18/2011,22,-3.2479,18.3342,0
3/18/2011,23,-3.2903,17.5628,0
3/19/2011,0,-3.5407,16.3972,0
3/19/2011,1,-3.3124,16.1257,0
3/19/2011,2,-3.3592,15.2118,0
3/19/2011,3,-2.3409,14.6128,0
3/19/2011,4,-2.249,13.5392,0
3/19/2011,5,-2.6775,12.8067,0
3/19/2011,6,-0.8592,12.2653,0
3/19/2011,7,49.5338,11.9395,13.19212024
3/19/2011,8,149.066,11.9925,39.69021999
3/19/2011,9,394.8046,12.4113,104.9137458
3/19/2011,10,442.9917,13.444,117.1469401
3/19/2011,11,467.8453,14.2853,123.2273525
3/19/2011,12,373.0962,15.1167,97.88332709
3/19/2011,13,462.3974,15.7043,120.9722344
3/19/2011,14,514.6854,16.1208,134.3838433
3/19/2011,15,520.5736,16.5345,135.6520448
3/19/2011,16,229.4476,16.0183,59.93793689
3/19/2011,17,112.1068,14.4338,29.50737859
3/19/2011,18,24.7295,14.206,6.516037779
3/19/2011,19,-1.4885,14.0687,0
3/19/2011,20,-2.476,13.6677,0
3/19/2011,21,-2.7886,13.6958,0
3/19/2011,22,-3.3579,12.9362,0
3/19/2011,23,-3.3186,12.6613,0
3/20/2011,0,-3.0083,12.5468,0
3/20/2011,1,-2.3464,12.1335,0
3/20/2011,2,-2.431,12.1037,0
3/20/2011,3,-1.7834,11.7543,0
3/20/2011,4,-1.1004,11.3632,0
3/20/2011,5,-0.7029,11.3592,0
3/20/2011,6,-0.3054,11.6015,0
3/20/2011,7,16.6857,12.2748,4.436836087
3/20/2011,8,48.9579,13.9427,12.91615273
3/20/2011,9,88.2959,14.2365,23.26194115
3/20/2011,10,156.2655,15.4785,40.92622745
3/20/2011,11,200.6874,17.4602,52.06327857
3/20/2011,12,193.2584,18.0028,50.0049346
3/20/2011,13,261.8431,18.057,67.7332458
3/20/2011,14,153.0591,18.4922,39.50987251
3/20/2011,15,99.8672,18.06,25.83314796
3/20/2011,16,51.6334,17.4443,13.3960081
3/20/2011,17,49.0634,17.5502,12.72274065
3/20/2011,18,6.9558,17.3932,1.805089224
3/20/2011,19,-1.9278,17.3628,0
3/20/2011,20,-1.9504,17.2333,0
3/20/2011,21,-1.8199,17.4142,0
3/20/2011,22,-1.8376,17.3777,0
3/20/2011,23,-1.6834,17.2317,0
3/21/2011,0,-1.5614,17.0323,0
3/21/2011,1,-1.1297,15.2938,0
3/21/2011,2,-1.832,11.469,0
3/21/2011,3,-1.5605,9.67,0
3/21/2011,4,1.0317,8.5462,0.279144232
3/21/2011,5,-0.2191,7.6081,0
3/21/2011,6,-0.1767,8.4002,0
3/21/2011,7,31.3536,8.785,8.47389828
3/21/2011,8,272.8387,9.0875,73.63660727
3/21/2011,9,578.3756,10.3,155.2215517
3/21/2011,10,734.0386,11.3503,196.0339083
3/21/2011,11,872.2611,12.1088,232.1208904
3/21/2011,12,917.8274,12.8707,243.3726049
3/21/2011,13,876.3425,13.6087,231.5639754
3/21/2011,14,828.4094,13.939,218.5561455
3/21/2011,15,631.5713,14.187,166.4293006
3/21/2011,16,480.3577,14.4295,126.4364513
3/21/2011,17,186.219,13.8615,49.14750041
3/21/2011,18,27.4486,12.7087,7.283873721
3/21/2011,19,-1.9616,12.18,0
3/21/2011,20,-2.8946,11.5733,0
3/21/2011,21,-2.7292,11.1503,0
3/21/2011,22,-2.922,10.827,0
3/21/2011,23,-3.4398,10.3052,0
3/22/2011,0,-3.5027,9.564,0
3/22/2011,1,-3.1968,8.9787,0
3/22/2011,2,-3.3988,8.0503,0
3/22/2011,3,-3.3404,7.4953,0
3/22/2011,4,-3.0106,7.4801,0
3/22/2011,5,-3.4469,6.7761,0
3/22/2011,6,2.3168,6.1591,0.633763246
3/22/2011,7,113.6461,6.8079,30.99585152
3/22/2011,8,280.7645,7.6967,76.26381547
3/22/2011,9,527.065,9.0393,142.2816579
3/22/2011,10,684.1138,10.405,183.5092511
3/22/2011,11,812.5293,12.0357,216.299667
3/22/2011,12,913.1086,13.1078,241.8507376
3/22/2011,13,921.0678,13.8863,243.062539
3/22/2011,14,703.7622,14.4663,185.2070749
3/22/2011,15,660.5311,14.9868,173.4003125
3/22/2011,16,501.0262,15.3718,131.2865256
3/22/2011,17,278.5206,15.3488,72.99022252
3/22/2011,18,46.9688,14.8538,12.33789355
3/22/2011,19,-2.5363,14.4895,0
3/22/2011,20,-3.6595,14.2787,0
3/22/2011,21,-3.6615,13.1397,0
3/22/2011,22,-3.6125,12.2638,0
3/22/2011,23,-3.6048,11.3928,0
3/23/2011,0,-3.6585,10.554,0
3/23/2011,1,-3.4819,9.9678,0
3/23/2011,2,-3.0152,9.547,0
3/23/2011,3,-3.2758,8.829,0
3/23/2011,4,-3.0087,8.0496,0
3/23/2011,5,-2.3286,7.693,0
3/23/2011,6,2.2942,7.4029,0.624014084
3/23/2011,7,134.3509,8.1192,36.42266334
3/23/2011,8,358.8382,10.3345,96.28772703
3/23/2011,9,569.6487,11.3968,152.0984815
3/23/2011,10,740.2079,12.5715,196.5515674
3/23/2011,11,858.4412,14.206,226.1928179
3/23/2011,12,906.1657,15.4887,237.3149423
3/23/2011,13,885.0131,16.3497,230.822811
3/23/2011,14,800.2229,17.2813,207.7765756
3/23/2011,15,604.596,17.982,156.4528184
3/23/2011,16,462.1217,18.8572,119.0788265
3/23/2011,17,159.8472,18.7865,41.20331322
3/23/2011,18,23.4797,18.3823,6.064152013
3/23/2011,19,-3.0762,17.7862,0
3/23/2011,20,-2.8435,17.0563,0
3/23/2011,21,-1.5369,16.2632,0
3/23/2011,22,-0.8019,12.0233,0
3/23/2011,23,0.6946,9.8375,0.186814841
3/24/2011,0,-1.1085,9.8658,0
3/24/2011,1,-1.5616,9.9313,0
3/24/2011,2,-2.3096,9.5737,0
3/24/2011,3,-2.1989,8.9202,0
3/24/2011,4,-2.3306,8.6545,0
3/24/2011,5,-2.3383,8.3938,0
3/24/2011,6,3.0635,8.8247,0.827816289
3/24/2011,7,141.3146,8.7233,38.20381919
3/24/2011,8,373.475,9.7478,100.4891442
3/24/2011,9,565.965,10.873,151.4854844
3/24/2011,10,635.464,11.7178,169.4164499
3/24/2011,11,854.3879,12.9958,226.417279
3/24/2011,12,886.5592,14.6508,233.1087731
3/24/2011,13,866.538,15.7637,226.6390062
3/24/2011,14,852.314,16.2782,222.3706403
3/24/2011,15,611.5061,16.2465,159.5675483
3/24/2011,16,529.0841,15.7587,138.3828061
3/24/2011,17,290.6611,15.404,76.15175489
3/24/2011,18,37.2634,14.9103,9.785820659
3/24/2011,19,-2.0937,14.5993,0
3/24/2011,20,-2.3178,14.1757,0
3/24/2011,21,-2.3832,13.6165,0
3/24/2011,22,-2.6636,13.1733,0
3/24/2011,23,-2.4938,12.7962,0
3/25/2011,0,-2.1716,12.1158,0
3/25/2011,1,-1.9131,11.924,0
3/25/2011,2,-2.2728,12.0955,0
3/25/2011,3,-2.2797,12.4162,0
3/25/2011,4,-2.7983,12.4932,0
3/25/2011,5,-2.501,12.2387,0
3/25/2011,6,2.7547,12.416,0.732006431
3/25/2011,7,124.2577,12.3118,33.03518319
3/25/2011,8,270.4955,12.7442,71.76779844
3/25/2011,9,483.4128,13.5082,127.797304
3/25/2011,10,683.6972,14.1498,180.1971142
3/25/2011,11,899.8259,15.001,236.203174
3/25/2011,12,745.7047,15.5653,195.2205502
3/25/2011,13,855.6363,16.434,223.0708007
3/25/2011,14,812.6874,17.293,211.0010772
3/25/2011,15,662.511,17.498,171.8404469
3/25/2011,16,356.7271,17.2535,92.6360081
3/25/2011,17,224.8573,16.9368,58.48066173
3/25/2011,18,36.5193,16.5645,9.514898194
3/25/2011,19,-2.862,15.8603,0
3/25/2011,20,-3.2051,14.946,0
3/25/2011,21,-3.3195,14.2752,0
3/25/2011,22,-3.3366,13.6043,0
3/25/2011,23,-3.181,12.7408,0
3/26/2011,0,-3.1911,12.1938,0
3/26/2011,1,-2.7268,11.8548,0
3/26/2011,2,-2.9157,11.2478,0
3/26/2011,3,-2.9917,10.4922,0
3/26/2011,4,-2.4732,10.1433,0
3/26/2011,5,-1.3672,10.2803,0
3/26/2011,6,1.3966,10.5558,0.374365962
3/26/2011,7,25.194,10.7965,6.745803724
3/26/2011,8,73.0417,11.4783,19.49498494
3/26/2011,9,205.4651,12.1492,54.66676363
3/26/2011,10,564.6891,13.3902,149.3671844
3/26/2011,11,860.592,14.826,226.0925788
3/26/2011,12,919.1217,16.0738,240.0357551
3/26/2011,13,896.7628,17.3918,232.7191384
3/26/2011,14,796.4743,18.0037,206.0840414
3/26/2011,15,676.0491,18.3842,174.603032
3/26/2011,16,425.7226,18.5485,109.8638367
3/26/2011,17,204.4409,18.1505,52.86062243
3/26/2011,18,40.8333,17.4912,10.59158635
3/26/2011,19,-3.1155,17.0633,0
3/26/2011,20,-2.869,16.3345,0
3/26/2011,21,-2.77,15.0402,0
3/26/2011,22,-2.6033,14.038,0
3/26/2011,23,-2.8699,13.4252,0
3/27/2011,0,-2.6027,12.949,0
3/27/2011,1,-2.7524,12.1167,0
3/27/2011,2,-2.9379,11.9133,0
3/27/2011,3,-3.4523,11.5048,0
3/27/2011,4,-3.2314,10.8895,0
3/27/2011,5,-2.7783,10.1192,0
3/27/2011,6,5.7334,9.9315,1.541342172
3/27/2011,7,146.0064,10.898,39.07532782
3/27/2011,8,377.6701,11.8418,100.6293484
3/27/2011,9,569.3297,12.918,150.9307268
3/27/2011,10,757.2906,14.437,199.3217258
3/27/2011,11,653.9626,15.5557,171.2109237
3/27/2011,12,797.0707,16.6252,207.6118096
3/27/2011,13,862.8002,17.8968,223.360853
3/27/2011,14,805.961,19.0535,207.4810589
3/27/2011,15,673.6286,20.9553,171.812932
3/27/2011,16,485.9645,21.5878,123.5638851
3/27/2011,17,237.7859,21.2852,60.55063383
3/27/2011,18,42.7634,20.5363,10.92945374
3/27/2011,19,-2.6461,19.809,0
3/27/2011,20,-3.2342,19.321,0
3/27/2011,21,-3.2928,19.0652,0
3/27/2011,22,-3.3931,18.5448,0
3/27/2011,23,-3.8813,17.5795,0
3/28/2011,0,-3.4865,16.6535,0
3/28/2011,1,-3.4784,16.1718,0
3/28/2011,2,-3.5944,15.147,0
3/28/2011,3,-3.2783,14.1992,0
3/28/2011,4,-2.9197,13.0797,0
3/28/2011,5,-2.685,12.542,0
3/28/2011,6,4.7899,12.2823,1.273620639
3/28/2011,7,150.2741,12.7345,39.87250872
3/28/2011,8,376.8851,14.3878,99.22075007
3/28/2011,9,584.2309,15.7125,152.8402806
3/28/2011,10,750.8167,17.4313,194.8075579
3/28/2011,11,865.0901,18.7802,222.9983843
3/28/2011,12,910.8397,19.8942,233.5231317
3/28/2011,13,898.4103,21.4438,228.5962334
3/28/2011,14,812.6859,22.4553,205.7565273
3/28/2011,15,673.8997,23.3475,169.8669491
3/28/2011,16,478.8973,24.474,120.0392
3/28/2011,17,250.4395,25.3513,62.49990075
3/28/2011,18,48.9795,25.1102,12.23812807
3/28/2011,19,-4.8216,23.3762,0
3/28/2011,20,-4.0407,22.1418,0
3/28/2011,21,-4.1392,22.1588,0
3/28/2011,22,-4.1308,21.5092,0
3/28/2011,23,-3.6818,19.9363,0
3/29/2011,0,-3.2753,18.4408,0
3/29/2011,1,-2.8566,16.8725,0
3/29/2011,2,-2.9517,15.4675,0
3/29/2011,3,-2.4286,14.3048,0
3/29/2011,4,-2.6471,13.897,0
3/29/2011,5,-2.4098,13.6595,0
3/29/2011,6,10.5255,13.2188,2.786378776
3/29/2011,7,130.6023,12.7983,34.6425376
3/29/2011,8,395.1775,13.9863,104.234833
3/29/2011,9,553.0919,15.3795,144.9242508
3/29/2011,10,650.5795,16.223,169.7825453
3/29/2011,11,859.3996,17.071,223.3676243
3/29/2011,12,837.1358,18.2908,216.3045894
3/29/2011,13,790.3384,19.1455,203.3683952
3/29/2011,14,729.8762,20.1245,186.9171893
3/29/2011,15,621.2098,21.0748,158.3504159
3/29/2011,16,472.8359,21.6927,120.1637377
3/29/2011,17,236.657,21.7945,60.11250502
3/29/2011,18,60.5971,21.5172,15.41308447
3/29/2011,19,-3.6806,20.7787,0
3/29/2011,20,-4.0947,19.6952,0
3/29/2011,21,-3.3221,19.1222,0
3/29/2011,22,-3.3415,18.9253,0
3/29/2011,23,-2.9819,17.6428,0
3/30/2011,0,-3.0122,16.4067,0
3/30/2011,1,-2.7035,16.0235,0
3/30/2011,2,-2.198,15.905,0
3/30/2011,3,-2.0121,16.2492,0
3/30/2011,4,-2.614,15.9037,0
3/30/2011,5,-2.4958,16.0062,0
3/30/2011,6,6.7893,15.7893,1.775492757
3/30/2011,7,146.8147,16.6822,38.23014414
3/30/2011,8,370.645,17.892,95.95443083
3/30/2011,9,580.4751,19.1542,149.3604517
3/30/2011,10,736.639,20.3148,188.4738763
3/30/2011,11,874.3658,21.2328,222.7088386
3/30/2011,12,910.1559,22.3522,230.5513635
3/30/2011,13,885.9168,23.4538,223.1914557
3/30/2011,14,798.3891,24.5507,200.0456703
3/30/2011,15,665.7748,25.9657,165.6400266
3/30/2011,16,479.0263,26.4865,118.8664843
3/30/2011,17,279.0069,27.0833,69.02515616
3/30/2011,18,79.4382,26.6097,19.69971041
3/30/2011,19,-2.5284,25.3665,0
3/30/2011,20,-3.9969,24.0278,0
3/30/2011,21,-3.855,23.2475,0
3/30/2011,22,-3.7291,22.7992,0
3/30/2011,23,-2.8238,22.4927,0
3/31/2011,0,-3.3205,22.3152,0
3/31/2011,1,-3.0641,21.7538,0
3/31/2011,2,-2.8905,21.5122,0
3/31/2011,3,-2.9965,21.0807,0
3/31/2011,4,-3.2518,19.7932,0
3/31/2011,5,-2.7925,19.6658,0
3/31/2011,6,8.8122,19.8597,2.25967169
3/31/2011,7,167.6144,20.5607,42.83371326
3/31/2011,8,399.0811,22.063,101.2354015
3/31/2011,9,596.12,23.532,150.1238802
3/31/2011,10,769.5789,24.6817,192.7009212
3/31/2011,11,875.8972,25.7755,218.1252272
3/31/2011,12,919.3552,26.9435,227.6053415
3/31/2011,13,888.9393,28.2895,218.5796177
3/31/2011,14,805.5302,29.57,196.7809587
3/31/2011,15,677.1497,29.931,165.1136435
3/31/2011,16,491.2114,30.8032,119.2396025
3/31/2011,17,246.6385,30.6555,59.91604495
3/31/2011,18,60.2099,29.5357,14.71110745
3/31/2011,19,-4.5819,27.947,0
3/31/2011,20,-4.4153,26.7545,0
3/31/2011,21,-4.0731,25.5492,0
3/31/2011,22,-3.5199,24.2943,0
3/31/2011,23,-3.6832,22.9032,0
4/1/2011,0,-3.7491,21.4288,0
4/1/2011,1,-3.5537,20.4425,0
4/1/2011,2,-3.475,19.9742,0
4/1/2011,3,-3.2766,19.1625,0
4/1/2011,4,-2.8917,18.3053,0
4/1/2011,5,-2.6677,17.9358,0
4/1/2011,6,10.2304,17.9205,2.648132646
4/1/2011,7,171.7325,18.6803,44.28974735
4/1/2011,8,403.4923,20.9958,102.8926548
4/1/2011,9,607.5907,22.9398,153.462373
4/1/2011,10,768.1811,24.7783,192.2581572
4/1/2011,11,878.3729,26.297,218.1691629
4/1/2011,12,926.4512,27.9418,228.2060073
4/1/2011,13,899.3349,29.547,219.7221303
4/1/2011,14,818.2607,30.9822,198.4464261
4/1/2011,15,682.2057,32.2043,164.4079068
4/1/2011,16,494.5147,33.0718,118.6391453
4/1/2011,17,251.111,32.8542,60.31240498
4/1/2011,18,63.4838,31.8595,15.32661609
4/1/2011,19,-4.1055,30.3747,0
4/1/2011,20,-4.9772,28.9977,0
4/1/2011,21,-4.4872,27.4265,0
4/1/2011,22,-4.5932,26.9408,0
4/1/2011,23,-4.2206,25.049,0
4/2/2011,0,-3.8532,24.4107,0
4/2/2011,1,-3.5665,23.519,0
4/2/2011,2,-3.3603,23.1035,0
4/2/2011,3,-3.623,23.4342,0
4/2/2011,4,-3.2945,24.0825,0
4/2/2011,5,-2.9948,24.2008,0
4/2/2011,6,19.9136,23.928,5.005084224
4/2/2011,7,159.341,24.4485,39.9450957
4/2/2011,8,221.2383,25.237,55.24403315
4/2/2011,9,289.3193,26.1962,71.89722032
4/2/2011,10,317.3431,27.1417,78.48620785
4/2/2011,11,531.1693,27.9137,130.85774
4/2/2011,12,679.4662,29.4142,166.1174254
4/2/2011,13,655.8883,29.6475,160.1617739
4/2/2011,14,763.9128,30.3195,185.8986573
4/2/2011,15,570.973,30.0653,139.1280631
4/2/2011,16,270.3044,29.5928,66.02428244
4/2/2011,17,271.916,29.4373,66.47078392
4/2/2011,18,53.6895,28.605,13.18043669
4/2/2011,19,-0.6758,27.1927,0
4/2/2011,20,-1.8693,26.0952,0
4/2/2011,21,-1.6553,24.856,0
4/2/2011,22,-1.6466,23.4278,0
4/2/2011,23,-1.4732,22.4443,0
4/3/2011,0,-1.4988,21.921,0
4/3/2011,1,-1.8392,21.3923,0
4/3/2011,2,-1.8799,20.6632,0
4/3/2011,3,-1.3767,20.041,0
4/3/2011,4,-1.3544,19.5572,0
4/3/2011,5,-1.5793,18.3432,0
4/3/2011,6,6.5738,17.9448,1.701424342
4/3/2011,7,76.3235,19.3503,19.6198811
4/3/2011,8,412.5563,20.534,105.4421705
4/3/2011,9,591.0375,21.378,150.4352973
4/3/2011,10,679.9921,21.6848,172.8159123
4/3/2011,11,886.6774,22.4815,224.4607213
4/3/2011,12,931.3252,22.901,235.2748645
4/3/2011,13,815.1936,23.387,205.4420341
4/3/2011,14,742.9651,23.6645,186.9815624
4/3/2011,15,747.4996,23.5922,188.1903124
4/3/2011,16,541.4761,23.3737,136.4697782
4/3/2011,17,269.4103,22.6975,68.12797152
4/3/2011,18,69.8153,21.2138,17.78424336
4/3/2011,19,-1.0756,19.586,0
4/3/2011,20,-2.0585,18.301,0
4/3/2011,21,-2.4118,17.3118,0
4/3/2011,22,-2.4515,16.4157,0
4/3/2011,23,-2.0639,14.2353,0
4/4/2011,0,-2.2858,13.2518,0
4/4/2011,1,-2.0864,12.647,0
4/4/2011,2,-2.3015,12.1712,0
4/4/2011,3,-2.4809,11.691,0
4/4/2011,4,-2.6853,11.2612,0
4/4/2011,5,-2.3428,10.9223,0
4/4/2011,6,23.6544,10.7487,6.334982438
4/4/2011,7,209.1507,11.6877,55.76802108
4/4/2011,8,445.865,12.555,118.4022374
4/4/2011,9,650.3664,13.612,171.8495657
4/4/2011,10,815.1195,14.6313,214.3445369
4/4/2011,11,913.0678,16.1855,238.3272452
4/4/2011,12,956.2753,17.1693,248.4292062
4/4/2011,13,935.1887,18.1418,241.8143139
4/4/2011,14,851.6159,19.1597,219.1210904
4/4/2011,15,717.2464,19.8825,183.8997356
4/4/2011,16,521.5097,20.6098,133.2393399
4/4/2011,17,272.5067,21.0333,69.47786541
4/4/2011,18,69.4787,20.7153,17.74179423
4/4/2011,19,-1.9295,19.8933,0
4/4/2011,20,-3.2058,19.1238,0
4/4/2011,21,-3.2774,18.9143,0
4/4/2011,22,-3.6043,17.8972,0
4/4/2011,23,-3.7709,17.0345,0
4/5/2011,0,-3.5271,15.776,0
4/5/2011,1,-3.2201,15.346,0
4/5/2011,2,-3.0037,14.7377,0
4/5/2011,3,-2.7269,13.8792,0
4/5/2011,4,-2.9575,13.0338,0
4/5/2011,5,-2.2669,12.3003,0
4/5/2011,6,26.5678,12.1362,7.069153582
4/5/2011,7,209.3179,13.9688,55.21575952
4/5/2011,8,439.2033,15.7915,114.8563295
4/5/2011,9,640.7837,17.776,165.9822018
4/5/2011,10,803.644,19.0517,206.8863945
4/5/2011,11,920.5789,20.5908,235.2184956
4/5/2011,12,974.7523,22.2688,247.0158794
4/5/2011,13,949.7967,23.7465,238.9373877
4/5/2011,14,852.8343,25.5953,212.5739597
4/5/2011,15,719.5203,27.4507,177.6759145
4/5/2011,16,520.8608,28.1382,128.1719933
4/5/2011,17,288.0714,27.937,70.96026787
4/5/2011,18,78.5606,27.1357,19.43042266
4/5/2011,19,-2.7325,26.219,0
4/5/2011,20,-4.4167,25.4258,0
4/5/2011,21,-4.4524,24.9082,0
4/5/2011,22,-3.6944,24.1422,0
4/5/2011,23,-4.0431,22.6953,0
4/6/2011,0,-3.7697,22.1328,0
4/6/2011,1,-3.8373,21.1845,0
4/6/2011,2,-3.1183,20.51,0
4/6/2011,3,-2.8358,19.7972,0
4/6/2011,4,-2.9413,19.1185,0
4/6/2011,5,-2.5848,18.9932,0
4/6/2011,6,7.1717,18.9775,1.846914454
4/6/2011,7,52.8685,18.3787,13.65469775
4/6/2011,8,120.1548,18.4747,31.01875765
4/6/2011,9,219.0524,18.1982,56.62553827
4/6/2011,10,250.2091,19.228,64.35753366
4/6/2011,11,265.5298,19.2012,68.30714276
4/6/2011,12,343.1609,18.9167,88.39966338
4/6/2011,13,450.988,19.5552,115.8164243
4/6/2011,14,406.232,19.7367,104.2306511
4/6/2011,15,330.1969,20.1247,84.56148618
4/6/2011,16,233.9408,20.7155,59.7380992
4/6/2011,17,187.0005,20.3855,47.82876726
4/6/2011,18,112.9558,19.9933,28.94586975
4/6/2011,19,-2.5956,19.2572,0
4/6/2011,20,-3.2586,17.1558,0
4/6/2011,21,-3.1551,16.4182,0
4/6/2011,22,-2.4133,16.2192,0
4/6/2011,23,-3.0568,15.5518,0
4/7/2011,0,-3.408,15.074,0
4/7/2011,1,-3.1375,14.5193,0
4/7/2011,2,-3.1077,13.7588,0
4/7/2011,3,-3.3267,13.6178,0
4/7/2011,4,-3.4508,15.1947,0
4/7/2011,5,-3.3717,15.1563,0
4/7/2011,6,27.0857,15.1665,7.104359039
4/7/2011,7,200.0224,15.7647,52.31468359
4/7/2011,8,281.8473,16.729,73.37577377
